Customer_Age,Gender,Account_Balance,Num_Transactions,Credit_Score,Years_with_Bank,Loan_Amount,Has_CreditCard,Churn
63,Female,22367.448474791418,42,602.4631845501381,16,29248.735962289662,1,0
23,Male,70466.20052042264,34,642.1373817958901,13,12625.420886657308,0,0
52,Male,58327.72646013184,56,613.1207916268861,4,13969.683809171354,1,1
58,Male,96366.41197073055,38,724.4968906621468,10,14078.041743586073,0,0
54,Female,41668.28290489558,46,648.0651091677516,9,4235.958828763916,1,0
41,Male,52262.48094990513,33,601.5218530667742,18,19574.38498732092,1,0
46,Male,37887.423173499505,43,648.2350867101767,9,9776.99105132529,0,0
66,Male,46985.14555798868,49,640.1090772936102,10,14759.435063682095,1,0
63,Male,12702.402468659406,39,637.1630511358962,8,18554.98371534238,0,0
48,Male,50357.88339873671,43,697.396213223827,11,30540.460712283137,1,0
52,Male,58703.27840575245,34,630.6351363486202,13,4457.839643630054,0,0
50,Female,56591.728938357905,46,610.0244488062082,13,21919.85748052979,0,0
69,Female,113738.83159332024,40,554.7919000603296,16,21949.786049391743,1,0
38,Male,105837.11442942453,29,649.3983559224013,13,9894.281817765814,0,0
49,Female,41227.51322597286,46,737.1747318438964,12,19796.030784415852,1,0
40,Female,8901.582633685102,40,641.3333332620489,15,28147.489210335134,1,0
50,Male,57519.99117671108,31,614.8740681496349,16,8880.230326300465,0,0
20,Female,69412.7534542655,48,596.9934905778232,8,16931.758377081238,0,0
35,Female,38487.89816542911,35,529.3315884298299,6,18238.410911518284,1,0
42,Female,39725.60915185693,47,732.3516540773369,8,19273.4308396284,1,0
59,Female,99563.87423281331,42,683.9291225156999,2,21154.334085728104,1,0
48,Female,53561.2107213674,46,703.8741203241123,18,16330.438626017392,1,0
20,Female,76556.25464239347,49,667.5748692683861,11,19107.48949078402,1,0
57,Female,36742.357553638874,31,593.6249682344943,17,7708.210799010214,0,1
63,Female,58576.488531880175,40,627.8209746621907,10,16312.02794911646,0,0
41,Male,51591.54115913718,42,614.9622343991713,2,11189.269874555886,1,1
67,Male,43115.6690299178,40,620.8197880501773,19,5161.368758767299,1,0
49,Female,88882.51028804232,34,621.2489777015775,2,10926.843604504797,1,0
64,Female,25278.074759174648,53,727.3343457639073,6,17155.651137584464,0,0
39,Male,67501.42063778224,37,791.5200490307983,17,18486.378210961546,0,0
40,Female,51121.95861273753,40,588.9408133405223,12,4852.327032617832,0,0
19,Female,70370.61205089686,46,638.1553183172061,5,7498.586266201033,1,0
44,Male,51460.584194541065,47,665.1747450199525,2,20797.25023754577,0,0
59,Male,81679.82654797348,37,581.3682972821979,9,19065.184740926907,0,0
19,Male,36507.435043696205,44,653.6968541745985,2,22096.82129637082,0,0
43,Female,88938.8297918828,27,674.6146297133,14,25942.64341741248,0,0
34,Female,59279.93263313946,36,644.5392098241589,15,19303.09687672479,1,0
57,Male,26787.436774621914,43,693.8920066143453,2,11681.538982633023,1,0
50,Male,77005.38639757059,45,650.0230106567692,18,15918.795664655336,0,0
26,Female,55028.75641205872,36,449.39190460413874,12,28279.176807419055,0,1
60,Male,17304.051846511393,29,582.7647525524587,7,37115.59198228309,1,1
65,Female,68311.70209397175,48,750.2685080346428,16,18704.770925938876,1,0
56,Female,85164.8928819425,36,686.4197443260485,19,19284.433110490452,0,0
46,Male,92053.39350900328,49,450.4182534927352,3,20805.66693597933,0,0
59,Male,50541.202935005844,34,544.2887875351648,15,15190.342766554904,0,0
43,Female,63632.951383143445,35,700.5274161859638,15,24310.83121874099,1,0
52,Male,61263.40856982279,44,609.6691814051396,7,23064.36234186281,0,0
67,Male,97245.06578928384,35,460.8430419146894,8,17835.011577190533,1,1
42,Male,39737.78544066708,51,724.1573397032787,7,12455.840751955075,0,0
41,Male,48383.51369488646,37,700.670961243538,3,2834.4289009829045,0,0
30,Female,39131.992263754844,44,591.9481292310957,19,20859.308380914,1,1
24,Female,23771.236922177828,23,737.151794500632,19,16702.86652180883,0,1
53,Female,66194.67952630205,44,594.6012527935693,18,9097.858154767191,0,1
62,Female,100032.45829443968,40,606.396662403063,7,5960.637880042983,0,0
37,Male,55037.88853712348,51,616.001321554019,19,20291.462795066014,0,0
18,Male,37952.58446142165,40,517.3169196361129,5,2190.1094270642807,0,0
25,Female,64671.49255580171,31,678.8895437056409,13,17397.12949955044,1,0
63,Female,74727.95446931639,53,686.40735577347,2,21748.40327335115,0,0
33,Male,56090.92156408569,48,617.9030650308849,18,19399.143091332986,1,0
31,Female,95088.38329885443,37,699.4377361516397,4,11874.081805132477,1,0
29,Female,39690.95264281196,58,538.6211819587209,4,5005.004124200686,1,0
68,Male,52825.759087190934,33,698.025630701998,8,19696.15391836152,1,0
40,Female,67399.69762107405,43,672.7778712693233,11,24604.184735627365,0,0
32,Male,69824.09381544568,43,601.6518500909734,1,10418.133162055674,1,0
45,Male,61180.70230745402,41,678.9880827104229,9,19055.26560234287,1,0
51,Female,28039.501941071296,43,588.2888810890387,6,27652.12094985447,1,1
19,Male,118450.28510515824,34,727.3577632662934,4,17710.77677153288,1,0
49,Female,54100.7521238475,35,686.8936182483828,6,11824.958840977699,1,0
40,Male,62756.687964616416,37,675.4549879165828,13,23326.828320505265,1,0
39,Female,75419.02732932451,30,617.6339481487988,9,9099.512206737501,1,0
68,Female,44087.365933761765,43,704.262728038377,14,4614.463879575815,0,0
42,Female,61423.1605217694,39,734.2597374776569,12,21498.569529167835,0,0
39,Male,43070.24405866764,47,762.4824890337547,4,11750.701892131494,0,0
39,Male,70388.76853685577,47,611.8299050643411,8,12467.831887970524,1,0
66,Female,53099.43378611076,43,707.2975936704605,17,9984.474915591429,0,0
69,Male,66717.96318261672,40,747.6808343411287,5,11217.46083556733,1,0
59,Female,33836.56633785996,41,632.9869156148677,3,26224.267420214925,0,0
23,Female,39277.08914984486,42,748.380007707515,4,28299.99012626934,0,1
32,Male,25871.48307857995,36,661.1205271183873,8,29359.829089156876,0,0
60,Female,42236.74801684481,36,578.6942353088139,16,23720.9649694201,0,0
54,Male,0.0,42,600.3024308176389,11,18730.170078185904,1,0
50,Female,52322.494857804326,41,548.9609894619014,2,3541.7152645350943,0,1
25,Male,46643.99320092684,43,647.2766429705623,8,13499.802376797203,1,0
61,Female,63772.774090626735,48,638.7871503635494,7,32254.0359089895,0,0
61,Female,61115.19311085723,42,663.1873220434583,1,11515.027369978767,0,0
22,Male,91426.99421202677,43,745.3191483952628,2,27113.155798178203,1,1
56,Female,124857.75461935278,53,648.8496683559468,13,15440.286552244359,1,0
21,Female,88438.47532876587,33,631.3009482550199,11,0.0,1,0
23,Male,48672.3102656228,44,636.0346356241496,3,20123.8845093517,1,0
62,Female,47665.23125725275,38,520.2655341551433,2,25130.03756942649,1,1
49,Male,81716.57605889288,37,697.8425694728394,16,14608.032250875645,0,0
69,Female,17916.38263567919,31,639.4445267527701,1,24864.40803588331,1,1
47,Male,52119.926845913025,26,655.6232233063458,7,1657.3798846633035,1,0
64,Female,54046.17662390355,39,635.9464543031105,3,3915.485888805044,1,0
52,Female,74603.28712047028,36,658.9169569878899,16,16638.914464685502,1,0
57,Female,75346.65865351951,45,558.1769018867278,6,18816.917822540254,1,0
69,Male,41385.98649017427,42,649.9243609921504,14,25852.63094873823,1,0
33,Male,49640.683457370396,33,607.7177396688217,11,20111.395733988487,0,0
30,Male,71127.60637081767,40,652.4450393628346,19,5450.967285079656,1,0
67,Male,40026.98360203088,39,578.9526310739923,1,16704.364976595087,1,1
59,Female,90152.96086935708,40,683.4995178280267,13,19805.819562305194,0,0
47,Female,75229.38083600602,34,651.4983725076582,9,6.128010422968146,0,0
36,Male,64287.73870487109,25,559.3164514203305,11,14650.932242095878,0,1
34,Male,69773.51495702298,41,716.2434894005299,1,12315.339648494202,0,0
36,Male,48327.734576480005,41,613.9961117600571,13,9762.45541003404,0,0
45,Female,44342.71444530953,34,624.8966035445864,1,18990.21641402138,0,0
43,Male,49381.944596531976,33,705.8751867499462,3,5802.547787536609,1,0
54,Male,72499.16730649624,38,725.1366080597041,17,18335.036096029195,0,0
43,Female,65025.37451771634,36,617.3885508654176,5,19475.929033671157,1,0
40,Female,49432.13850768225,30,657.8039372005754,6,23670.106482087787,0,0
26,Male,78739.54358269137,42,697.7378202345433,17,6012.645897659162,0,0
29,Female,55651.33944159615,45,738.4282995631805,10,2958.126253163622,0,0
18,Male,42667.2313602708,25,656.2074121707609,11,17231.228858712097,1,0
18,Female,66358.53773246301,37,683.0215490132796,13,12709.830129058386,0,0
64,Male,34674.26220942906,27,586.0239653384394,10,38221.20209994977,0,0
51,Male,17819.40625160747,32,544.1387738843525,14,18667.987809943457,0,0
49,Male,59872.385610868405,42,688.8428548905505,13,15465.293693633452,0,0
65,Male,43564.65515722791,30,593.5151576356801,4,13617.376354588676,0,0
42,Female,53646.14118325376,26,585.2950007699064,17,5255.505236484409,0,0
57,Female,35831.67704638875,33,694.8993838206702,18,19511.05242363678,1,0
62,Female,90223.30349256426,44,639.6785764553634,11,14366.839789833617,0,0
18,Female,43462.681401796544,39,665.9299197970569,10,14373.490532564521,0,0
33,Male,49200.01554572975,47,560.1730202997818,18,15755.546603989244,0,1
56,Male,69447.08168958085,45,586.2250239604294,19,16769.700239337966,0,1
22,Female,25584.642541932924,38,764.1433286081453,9,1085.954832659827,0,1
39,Female,23736.255668782396,39,603.9395904284504,5,21696.184050967455,1,0
46,Female,69523.82089233532,25,635.7695246443377,1,8228.445001472619,0,0
20,Female,48876.30923844576,33,666.6154103829914,5,13895.742420250981,1,0
29,Female,37462.62232764611,48,575.1027399501443,3,25287.23936532231,1,1
43,Male,75084.329323683,37,744.6959891987004,1,29235.58873816091,0,0
33,Male,39701.95852230018,41,650.5252082137182,19,1396.0444909888665,0,1
68,Male,53137.19251127689,40,633.4509758804955,6,15241.95862139719,0,0
54,Female,37596.73830068718,33,724.7679301952022,10,17183.30548132829,1,1
39,Female,67585.9296562456,40,713.8259962487522,5,2939.75979046843,1,0
46,Female,93301.90481791935,47,787.6893617659466,12,21420.73091534532,0,0
31,Female,13474.001766697133,51,619.4077395369376,12,15930.101419313383,0,0
45,Male,62816.44221876614,47,803.5294252142427,17,16553.27676555997,1,0
22,Male,81414.71104715877,48,695.2298182421465,2,7659.576653264521,1,0
64,Female,49463.05631735567,33,768.3282410110093,14,18303.093147050786,1,0
66,Male,31723.94064260287,51,719.0062737241012,12,21705.7916511195,0,0
47,Male,70524.08817818509,39,605.0613318518162,13,16018.383069807469,0,0
63,Female,85041.3375844275,43,591.6403590828957,5,10888.512792295573,0,0
69,Female,82263.05444113672,37,523.7114096201875,5,11511.445455629086,1,0
22,Female,69147.73344787069,49,509.25953101466735,17,16763.165657007725,0,1
29,Female,62447.84344021605,35,607.1413964282029,5,15390.379027045035,0,0
33,Female,37524.68611539247,44,738.6903499035444,19,22238.57695295516,1,0
43,Female,81631.12375859855,35,615.1310987849436,4,11157.933699806672,0,1
43,Male,80248.92033381268,39,602.6500479744537,7,5252.9551780734,1,0
65,Male,31548.542033618323,52,698.9745393866211,17,17875.088618564027,0,1
38,Female,69111.99319616228,57,589.6926782271952,11,11179.761176010374,0,1
56,Male,76320.59688799463,30,778.8395582674281,6,21269.455592290935,0,0
53,Female,82052.84430188767,44,631.6832758228052,13,15060.309043660805,0,0
50,Female,58125.259521819484,43,715.1482043738426,12,20238.50563491858,0,0
47,Female,38560.8106463464,33,635.9952816077325,5,6885.463626153697,0,0
54,Female,47447.09550339887,40,651.7203999591201,10,16147.090105838568,0,0
40,Male,34818.75353860096,39,728.8960077886563,11,9405.89434092867,1,0
27,Female,58723.48337212544,36,666.0545299153916,9,5237.010775390239,1,0
22,Male,53827.86508578274,35,754.5656043507688,13,8111.1369754318775,0,0
53,Female,113625.91051921768,37,595.1701354839781,3,10644.183265793128,1,1
51,Female,82366.9285609533,33,559.0679361863512,17,24957.556216190816,1,0
69,Female,84238.70167222743,37,527.5471602019235,18,10432.476804058726,0,1
48,Male,71783.81227069322,44,737.8476010039819,5,4827.677997774215,1,0
27,Female,50817.058833287054,56,713.1111914455555,16,16051.81937997335,0,0
36,Female,53115.251029548155,48,631.4053449481407,16,15233.445285421398,0,0
49,Female,55403.26750458448,37,670.9128718391731,11,11063.575903918416,1,0
18,Male,64705.83181752835,42,724.8610292889216,4,13710.212273230987,0,0
22,Male,69729.24525558621,36,636.6837524932381,9,22809.81668797257,1,0
62,Male,60017.71569201305,44,526.796305389303,15,20365.64612319341,1,0
21,Female,52735.03806642167,28,527.6886241957335,12,19673.841654989847,1,1
33,Male,45147.10923780039,35,573.373342257445,16,5530.569723838158,1,1
41,Female,25183.781055418658,38,657.1543156594319,4,38092.38449372258,1,0
33,Male,92084.47912616629,35,584.0862638007103,3,23410.017682193775,1,0
19,Male,115138.23920663536,31,722.3441104937851,4,19136.228505526975,1,0
66,Female,89983.41952320628,44,560.8480699274952,2,5685.505804822324,1,1
45,Male,28523.359351731346,30,601.4575880157498,19,22581.84090187286,0,0
49,Female,79675.41424102228,34,522.5054853600501,7,10990.971917605375,0,0
44,Female,85594.4075405204,47,618.8365801497093,2,13445.833562912276,1,0
37,Male,49914.05753446605,42,650.498495817065,1,1553.765791525735,1,1
41,Female,72223.18099097573,51,725.4431008882826,18,5068.135312475926,1,0
29,Female,48592.42418693451,40,658.3989068686692,8,18508.37199061708,0,0
67,Male,98223.2248703435,39,701.8630228107753,8,23049.87740216392,1,0
52,Male,69134.27305538284,43,720.357925709756,10,20479.23535836028,1,0
50,Female,37071.11271572379,30,677.4592328412774,18,20206.55197394359,1,0
50,Male,76745.20245023345,40,587.2371793593202,11,14481.868344322345,1,0
68,Female,86469.51683725619,41,678.3222824530101,1,11746.343877070303,1,0
60,Female,64953.291278396886,37,754.1463043824358,7,17311.161148523148,1,0
54,Male,71986.0422935817,39,627.9541188152102,8,21571.26658480219,1,0
29,Male,58256.16426928005,26,688.825565744921,14,15038.898039468731,0,0
20,Male,31642.98867134416,36,687.0183683624832,19,24682.01615930724,1,0
18,Male,56206.65603948731,56,624.1716343940641,8,13279.44588947194,0,0
50,Female,73075.99082408895,36,715.6130350703859,19,7157.768517631591,1,0
57,Female,56799.32830041905,48,623.0715862634949,4,14917.102063671993,0,0
27,Male,80019.13566848978,36,681.7136096383346,10,15847.778226076547,1,0
60,Male,50195.4609700604,37,633.2438240285884,10,14343.759461788724,0,0
61,Female,51835.229313729316,25,653.0539579769551,4,25245.244487058088,0,1
46,Female,80777.99994984761,43,715.3501334813809,8,21442.41584579231,1,0
30,Female,65546.31292007612,39,513.7121982983242,7,3552.4720910263222,0,0
29,Female,49706.9604711102,34,693.1897746671352,15,27274.936113586286,1,0
48,Male,85845.13440021561,40,699.5017820436133,8,0.0,1,0
63,Female,42781.6070512368,35,609.7569402864692,10,32208.19498281998,1,0
19,Female,41826.27602456628,43,647.8051298836782,7,12701.55589154499,0,0
68,Male,0.0,44,581.6655868175244,19,13483.458106787999,0,0
67,Female,46150.786285563816,36,594.068942481056,3,14519.87008821088,0,0
52,Female,92717.91697305706,38,668.9669619468514,9,18081.643462721444,1,0
40,Male,8192.682845689029,38,833.7597591619029,16,14997.894389865256,1,1
34,Male,36201.996494269566,42,696.4774933297315,14,13932.838489301863,0,0
43,Male,70976.71389725425,47,590.6179929028317,7,25471.34647484948,1,0
25,Female,3878.330652681805,39,704.3056578384426,12,19524.768638006797,1,0
46,Female,47232.534662255886,35,690.6621972184295,1,7329.5691650339095,0,0
43,Male,88521.58039026866,42,529.1194013934273,16,20925.391314685796,1,0
27,Male,111075.64504622473,41,627.8883296605434,3,19192.856025466714,1,0
43,Female,67256.1641416758,45,640.0216933497014,1,10637.810195350248,0,1
51,Male,36838.32454397208,33,658.2656769929152,6,21337.10741089729,0,0
68,Male,35996.781533792935,39,647.7939458573669,2,13739.419190215682,0,0
58,Male,63622.6992332726,36,660.3436864626532,7,13226.612222999194,1,0
24,Female,67024.08302912748,33,584.5398501127931,8,13008.695060536525,1,1
21,Female,106448.21900145622,33,627.2409001167299,13,0.0,1,0
67,Female,84270.12131343008,37,631.3948864170121,16,10786.405336523188,0,0
62,Female,62102.66219721227,49,731.1973545208741,10,20705.38593700481,1,0
28,Female,51619.818668514534,33,601.1750566708197,4,14820.710056769896,0,0
46,Female,135367.79273255524,40,632.8859610581421,13,4718.5085611540035,1,0
53,Male,75664.86999989739,43,625.079901039046,17,22717.0500415363,1,0
42,Female,43281.207160561375,39,761.1162966862667,8,12611.198723652835,1,0
38,Female,54384.426910213064,37,696.5615950759665,8,5227.396074707816,1,0
53,Male,38063.6314999225,49,584.6411616207882,7,32648.09969336812,1,1
27,Female,0.0,47,677.8212660286933,1,6574.619244097954,1,1
54,Female,67816.27478018307,34,579.1865417660855,15,22035.93209028568,1,0
26,Male,104561.35541393286,39,668.240124422134,15,8845.487193163164,0,0
41,Male,19236.069943817398,34,745.6220879094592,19,16086.614676590574,1,0
52,Male,61381.56489697544,46,513.0576125247806,4,7782.552293054595,0,1
66,Female,42327.38052156007,45,579.4250408892849,6,5085.56654981073,1,0
52,Male,73037.56313924631,37,660.9090110892729,10,19177.620357371274,0,0
65,Female,55691.74608188585,52,622.2795845732176,12,18242.324361075203,0,0
53,Female,25998.633639559972,40,664.9759610755285,4,24157.195553752514,0,0
35,Female,35472.40715125661,56,644.1667967587214,6,14724.944557633096,1,0
66,Female,39242.48670039481,39,532.3448471713374,14,32762.814353011934,0,1
56,Male,93607.9551996802,45,693.5386695814798,13,17146.773339496285,0,0
49,Male,92331.48192325377,49,556.5619991845177,3,19534.1974498977,0,0
41,Female,52216.30282218256,41,664.38633510186,15,4132.566039142173,1,0
40,Male,90695.08583628366,33,618.1848809409487,3,10087.325479019753,0,0
49,Female,55670.40401509565,42,818.0749229766062,5,19157.437604127816,0,0
54,Female,51833.43103874532,33,641.5379189801058,13,14326.177900691337,0,0
29,Female,61427.94601377937,47,674.5699714238808,15,16501.46508027709,0,0
